date,sound_level_mean,lat,lon
2019-12-22,65.34,41.382,2.166
2019-12-23,64.56,41.382,2.166
2019-12-24,65.48,41.382,2.166
2019-12-25,63.84,41.382,2.166
2019-12-26,62.88,41.382,2.166
2019-12-27,64.65,41.382,2.166
2019-12-28,64.89,41.382,2.166
2019-12-29,65.0,41.382,2.166
2019-12-30,65.18,41.382,2.166
2019-12-31,65.35,41.382,2.166
2019-07-01,57.78,41.402,2.197
2019-07-02,57.64,41.402,2.197
2019-07-03,57.41,41.402,2.197
2019-07-04,57.32,41.402,2.197
2019-07-05,57.8,41.402,2.197
2019-07-06,55.62,41.402,2.197
2019-07-07,54.63,41.402,2.197
2019-07-08,56.88,41.402,2.197
2019-07-09,58.46,41.402,2.197
2019-07-10,57.3,41.402,2.197
2019-07-11,57.47,41.402,2.197
2019-07-12,58.19,41.402,2.197
2019-07-13,55.68,41.402,2.197
2019-07-14,54.46,41.402,2.197
2019-07-15,57.0,41.402,2.197
2019-07-16,57.26,41.402,2.197
2019-07-17,58.55,41.402,2.197
2019-07-18,57.31,41.402,2.197
2019-07-19,57.97,41.402,2.197
2019-07-20,55.81,41.402,2.197
2019-07-21,54.54,41.402,2.197
2019-07-22,56.99,41.402,2.197
2019-07-23,57.19,41.402,2.197
2019-07-24,57.07,41.402,2.197
2019-07-25,57.21,41.402,2.197
2019-07-26,57.28,41.402,2.197
2019-07-27,56.27,41.402,2.197
2019-07-28,53.88,41.402,2.197
2019-07-29,57.26,41.402,2.197
2019-07-30,58.0,41.402,2.197
2019-07-31,56.58,41.402,2.197
2019-08-01,57.2,41.402,2.197
2019-08-02,56.89,41.402,2.197
2019-08-03,54.24,41.402,2.197
2019-08-04,53.63,41.402,2.197
2019-08-05,55.5,41.402,2.197
2019-08-06,56.81,41.402,2.197
2019-08-07,56.62,41.402,2.197
2019-08-08,56.71,41.402,2.197
2019-08-09,56.41,41.402,2.197
2019-08-10,54.49,41.402,2.197
2019-08-11,53.52,41.402,2.197
2019-08-12,56.98,41.402,2.197
2019-08-13,52.73,41.402,2.197
2019-08-20,57.7,41.402,2.197
2019-08-21,55.55,41.402,2.197
2019-08-22,56.3,41.402,2.197
2019-08-23,56.09,41.402,2.197
2019-08-24,54.65,41.402,2.197
2019-08-25,53.95,41.402,2.197
2019-08-26,55.85,41.402,2.197
2019-08-27,57.04,41.402,2.197
2019-08-28,56.88,41.402,2.197
2019-08-29,55.91,41.402,2.197
2019-08-30,55.85,41.402,2.197
2019-08-31,56.05,41.402,2.197
2019-09-01,54.04,41.402,2.197
2019-09-02,56.37,41.402,2.197
2019-09-03,57.3,41.402,2.197
2019-09-04,56.54,41.402,2.197
2019-09-05,57.47,41.402,2.197
2019-09-06,58.43,41.402,2.197
2019-09-07,58.35,41.402,2.197
2019-09-08,60.32,41.402,2.197
2019-09-09,57.12,41.402,2.197
2019-09-10,61.04,41.402,2.197
2019-09-11,57.29,41.402,2.197
2019-09-12,57.49,41.402,2.197
2019-09-13,58.36,41.402,2.197
2019-09-14,58.27,41.402,2.197
2019-09-15,56.5,41.402,2.197
2019-09-16,57.31,41.402,2.197
2019-09-17,57.05,41.402,2.197
2019-09-18,57.38,41.402,2.197
2019-09-19,57.6,41.402,2.197
2019-09-20,58.69,41.402,2.197
2019-09-21,56.25,41.402,2.197
2019-09-22,55.14,41.402,2.197
2019-09-23,57.05,41.402,2.197
2019-09-24,55.3,41.402,2.197
2019-09-25,57.22,41.402,2.197
2019-09-26,58.45,41.402,2.197
2019-09-27,59.09,41.402,2.197
2019-09-28,55.8,41.402,2.197
2019-09-29,54.97,41.402,2.197
2019-09-30,58.48,41.402,2.197
2019-10-01,59.33,41.402,2.197
2019-10-02,60.78,41.402,2.197
2019-10-03,58.87,41.402,2.197
2019-10-04,59.26,41.402,2.197
2019-10-05,55.56,41.402,2.197
2019-10-06,56.24,41.402,2.197
2019-10-07,58.45,41.402,2.197
2019-10-08,58.8,41.402,2.197
2019-10-09,59.33,41.402,2.197
2019-10-10,58.15,41.402,2.197
2019-10-11,59.65,41.402,2.197
2019-10-12,55.33,41.402,2.197
2019-10-13,54.47,41.402,2.197
2019-10-14,58.29,41.402,2.197
2019-10-15,60.85,41.402,2.197
2019-10-16,62.3,41.402,2.197
2019-10-17,58.05,41.402,2.197
2019-10-18,56.39,41.402,2.197
2019-10-19,55.93,41.402,2.197
2019-10-20,55.0,41.402,2.197
2019-10-21,57.49,41.402,2.197
2019-10-22,58.35,41.402,2.197
2019-10-23,60.29,41.402,2.197
2019-10-24,58.38,41.402,2.197
2019-10-25,57.44,41.402,2.197
2019-10-26,56.34,41.402,2.197
2019-10-27,55.47,41.402,2.197
2019-10-28,58.12,41.402,2.197
2019-10-29,59.01,41.402,2.197
2019-10-30,57.45,41.402,2.197
2019-10-31,57.93,41.402,2.197
2019-11-01,55.0,41.402,2.197
2019-11-02,54.95,41.402,2.197
2019-11-03,54.73,41.402,2.197
2019-11-04,55.85,41.402,2.197
2019-11-05,56.68,41.402,2.197
2019-11-06,57.48,41.402,2.197
2019-11-07,57.58,41.402,2.197
2019-11-08,57.39,41.402,2.197
2019-11-09,55.6,41.402,2.197
2019-11-10,56.05,41.402,2.197
2019-11-11,57.52,41.402,2.197
2019-11-12,57.21,41.402,2.197
2019-11-13,58.45,41.402,2.197
2019-11-14,59.35,41.402,2.197
2019-11-15,57.79,41.402,2.197
2019-11-16,55.8,41.402,2.197
2019-11-17,54.67,41.402,2.197
2019-11-18,58.48,41.402,2.197
2019-11-19,57.42,41.402,2.197
2019-11-20,57.41,41.402,2.197
2019-11-21,57.23,41.402,2.197
2019-11-22,58.72,41.402,2.197
2019-11-23,57.31,41.402,2.197
2019-11-24,54.48,41.402,2.197
2019-11-25,57.45,41.402,2.197
2019-11-26,58.15,41.402,2.197
2019-11-27,57.72,41.402,2.197
2019-11-28,57.5,41.402,2.197
2019-11-29,57.56,41.402,2.197
2019-11-30,57.29,41.402,2.197
2019-12-01,55.11,41.402,2.197
2019-12-02,57.54,41.402,2.197
2019-12-03,58.1,41.402,2.197
2019-12-04,62.02,41.402,2.197
2019-12-05,60.42,41.402,2.197
2019-12-06,56.32,41.402,2.197
2019-12-07,55.96,41.402,2.197
2019-12-08,55.12,41.402,2.197
2019-12-09,57.79,41.402,2.197
2019-12-10,58.23,41.402,2.197
2019-12-11,58.84,41.402,2.197
2019-12-12,58.1,41.402,2.197
2019-12-13,59.43,41.402,2.197
2019-12-14,57.65,41.402,2.197
2019-12-15,54.81,41.402,2.197
2019-12-16,58.32,41.402,2.197
2019-12-17,59.29,41.402,2.197
2019-12-18,58.04,41.402,2.197
2019-12-19,58.04,41.402,2.197
2019-12-20,59.71,41.402,2.197
2019-12-21,58.29,41.402,2.197
2019-12-22,57.59,41.402,2.197
2019-12-23,57.6,41.402,2.197
2019-12-24,57.12,41.402,2.197
2019-12-25,54.52,41.402,2.197
2019-12-26,55.03,41.402,2.197
2019-12-27,56.82,41.402,2.197
2019-12-28,56.02,41.402,2.197
2019-12-29,55.0,41.402,2.197
2019-12-30,56.54,41.402,2.197
2019-12-31,57.91,41.402,2.197
2019-07-01,59.25,41.404,2.199
2019-07-02,58.78,41.404,2.199
2019-07-03,58.53,41.404,2.199
2019-07-04,58.74,41.404,2.199
2019-07-05,59.48,41.404,2.199
2019-07-06,57.66,41.404,2.199
2019-07-07,57.57,41.404,2.199
2019-07-08,57.99,41.404,2.199
2019-07-09,58.72,41.404,2.199
2019-07-10,58.36,41.404,2.199
2019-07-11,58.72,41.404,2.199
2019-07-12,59.93,41.404,2.199
2019-07-13,57.31,41.404,2.199
2019-07-14,57.08,41.404,2.199
2019-07-15,58.65,41.404,2.199
2019-07-16,58.04,41.404,2.199
2019-07-17,59.4,41.404,2.199
2019-07-18,58.52,41.404,2.199
2019-07-19,59.21,41.404,2.199
2019-07-20,57.58,41.404,2.199
2019-07-21,56.28,41.404,2.199
2019-07-22,57.66,41.404,2.199
2019-07-23,57.92,41.404,2.199
2019-07-24,58.34,41.404,2.199
2019-07-25,58.46,41.404,2.199
2019-07-26,58.87,41.404,2.199
2019-07-27,58.24,41.404,2.199
2019-07-28,56.01,41.404,2.199
2019-07-29,57.86,41.404,2.199
2019-07-30,58.12,41.404,2.199
2019-07-31,57.18,41.404,2.199
2019-08-01,58.24,41.404,2.199
2019-08-02,57.72,41.404,2.199
2019-08-03,56.58,41.404,2.199
2019-08-04,54.95,41.404,2.199
2019-08-05,56.61,41.404,2.199
2019-08-06,56.86,41.404,2.199
2019-08-07,57.09,41.404,2.199
2019-08-08,57.77,41.404,2.199
2019-08-09,57.52,41.404,2.199
2019-08-10,56.95,41.404,2.199
2019-08-11,55.62,41.404,2.199
2019-08-12,58.46,41.404,2.199
2019-08-13,52.41,41.404,2.199
2019-08-20,58.81,41.404,2.199
2019-08-21,56.45,41.404,2.199
2019-08-22,57.02,41.404,2.199
2019-08-23,57.82,41.404,2.199
2019-08-24,56.42,41.404,2.199
2019-08-25,56.52,41.404,2.199
2019-08-26,57.69,41.404,2.199
2019-08-27,57.92,41.404,2.199
2019-08-28,58.21,41.404,2.199
2019-08-29,57.6,41.404,2.199
2019-08-30,57.14,41.404,2.199
2019-08-31,57.81,41.404,2.199
2019-09-01,55.67,41.404,2.199
2019-09-02,57.25,41.404,2.199
2019-09-03,57.96,41.404,2.199
2019-09-04,57.74,41.404,2.199
2019-09-05,58.17,41.404,2.199
2019-09-06,58.25,41.404,2.199
2019-09-07,59.12,41.404,2.199
2019-09-08,58.86,41.404,2.199
2019-09-09,57.48,41.404,2.199
2019-09-10,61.3,41.404,2.199
2019-09-11,59.18,41.404,2.199
2019-09-12,59.36,41.404,2.199
2019-09-13,58.83,41.404,2.199
2019-09-14,59.81,41.404,2.199
2019-09-15,59.05,41.404,2.199
2019-09-16,58.31,41.404,2.199
2019-09-17,57.62,41.404,2.199
2019-09-18,58.53,41.404,2.199
2019-09-19,59.28,41.404,2.199
2019-09-20,59.62,41.404,2.199
2019-09-21,58.6,41.404,2.199
2019-09-22,56.6,41.404,2.199
2019-09-23,57.61,41.404,2.199
2019-09-24,56.65,41.404,2.199
2019-09-25,58.54,41.404,2.199
2019-09-26,58.78,41.404,2.199
2019-09-27,59.24,41.404,2.199
2019-09-28,58.15,41.404,2.199
2019-09-29,58.21,41.404,2.199
2019-09-30,57.79,41.404,2.199
2019-10-01,58.08,41.404,2.199
2019-10-02,58.28,41.404,2.199
2019-10-03,58.39,41.404,2.199
2019-10-04,59.45,41.404,2.199
2019-10-05,58.25,41.404,2.199
2019-10-06,57.41,41.404,2.199
2019-10-07,56.82,41.404,2.199
2019-10-08,57.83,41.404,2.199
2019-10-09,58.37,41.404,2.199
2019-10-10,58.23,41.404,2.199
2019-10-11,58.61,41.404,2.199
2019-10-12,57.05,41.404,2.199
2019-10-13,56.61,41.404,2.199
2019-10-14,59.1,41.404,2.199
2019-10-15,59.34,41.404,2.199
2019-10-16,58.98,41.404,2.199
2019-10-17,59.19,41.404,2.199
2019-10-18,58.52,41.404,2.199
2019-10-19,57.59,41.404,2.199
2019-10-20,56.92,41.404,2.199
2019-10-21,58.35,41.404,2.199
2019-10-22,58.9,41.404,2.199
2019-10-23,61.67,41.404,2.199
2019-10-24,58.33,41.404,2.199
2019-10-25,58.81,41.404,2.199
2019-10-26,58.1,41.404,2.199
2019-10-27,56.83,41.404,2.199
2019-10-28,57.24,41.404,2.199
2019-10-29,58.44,41.404,2.199
2019-10-30,57.83,41.404,2.199
2019-10-31,58.62,41.404,2.199
2019-11-01,57.15,41.404,2.199
2019-11-02,57.04,41.404,2.199
2019-11-03,56.01,41.404,2.199
2019-11-04,56.58,41.404,2.199
2019-11-05,56.87,41.404,2.199
2019-11-06,60.78,41.404,2.199
2019-11-07,57.47,41.404,2.199
2019-11-08,57.78,41.404,2.199
2019-11-09,57.26,41.404,2.199
2019-11-10,58.52,41.404,2.199
2019-11-11,59.06,41.404,2.199
2019-11-12,58.04,41.404,2.199
2019-11-13,58.13,41.404,2.199
2019-11-14,60.03,41.404,2.199
2019-11-15,58.58,41.404,2.199
2019-11-16,57.67,41.404,2.199
2019-11-17,56.62,41.404,2.199
2019-11-18,58.02,41.404,2.199
2019-11-19,57.61,41.404,2.199
2019-11-20,58.2,41.404,2.199
2019-11-21,58.45,41.404,2.199
2019-11-22,58.84,41.404,2.199
2019-11-23,58.21,41.404,2.199
2019-11-24,56.7,41.404,2.199
2019-11-25,57.28,41.404,2.199
2019-11-26,57.45,41.404,2.199
2019-11-27,57.82,41.404,2.199
2019-11-28,58.9,41.404,2.199
2019-11-29,58.5,41.404,2.199
2019-11-30,58.4,41.404,2.199
2019-12-01,56.69,41.404,2.199
2019-12-02,58.29,41.404,2.199
2019-12-03,58.2,41.404,2.199
2019-12-04,61.31,41.404,2.199
2019-12-05,60.34,41.404,2.199
2019-12-06,57.07,41.404,2.199
2019-12-07,57.77,41.404,2.199
2019-12-08,56.74,41.404,2.199
2019-12-09,58.54,41.404,2.199
2019-12-10,56.33,41.404,2.199
2019-12-11,60.43,41.404,2.199
2019-12-12,59.29,41.404,2.199
2019-12-13,60.17,41.404,2.199
2019-12-14,59.59,41.404,2.199
2019-12-15,56.13,41.404,2.199
2019-12-16,57.78,41.404,2.199
2019-12-17,57.6,41.404,2.199
2019-12-18,58.8,41.404,2.199
2019-12-19,59.16,41.404,2.199
2019-12-20,60.36,41.404,2.199
2019-12-21,59.69,41.404,2.199
2019-12-22,59.6,41.404,2.199
2019-12-23,57.97,41.404,2.199
2019-12-24,57.66,41.404,2.199
2019-12-25,55.88,41.404,2.199
2019-12-26,55.99,41.404,2.199
2019-12-27,57.84,41.404,2.199
2019-12-28,57.21,41.404,2.199
2019-12-29,55.91,41.404,2.199
2019-12-30,57.33,41.404,2.199
2019-12-31,58.06,41.404,2.199
2019-07-01,60.62,41.405,2.2
2019-07-02,61.06,41.405,2.2
2019-07-03,60.93,41.405,2.2
2019-07-04,61.18,41.405,2.2
2019-07-05,61.58,41.405,2.2
2019-07-06,59.07,41.405,2.2
2019-07-07,58.35,41.405,2.2
2019-07-08,60.0,41.405,2.2
2019-07-09,60.43,41.405,2.2
2019-07-10,60.71,41.405,2.2
2019-07-11,60.21,41.405,2.2
2019-07-12,61.19,41.405,2.2
2019-07-13,59.45,41.405,2.2
2019-07-14,57.99,41.405,2.2
2019-07-15,60.1,41.405,2.2
2019-07-16,60.45,41.405,2.2
2019-07-17,61.32,41.405,2.2
2019-07-18,60.95,41.405,2.2
2019-07-19,61.06,41.405,2.2
2019-07-20,59.52,41.405,2.2
2019-07-21,58.19,41.405,2.2
2019-07-22,60.37,41.405,2.2
2019-07-23,59.91,41.405,2.2
2019-07-24,60.17,41.405,2.2
2019-07-25,60.42,41.405,2.2
2019-07-26,60.57,41.405,2.2
2019-07-27,59.34,41.405,2.2
2019-07-28,57.82,41.405,2.2
2019-07-29,59.88,41.405,2.2
2019-07-30,60.2,41.405,2.2
2019-07-31,59.73,41.405,2.2
2019-08-01,60.43,41.405,2.2
2019-08-02,59.72,41.405,2.2
2019-08-03,58.85,41.405,2.2
2019-08-04,56.94,41.405,2.2
2019-08-05,59.03,41.405,2.2
2019-08-06,59.12,41.405,2.2
2019-08-07,59.3,41.405,2.2
2019-08-08,59.7,41.405,2.2
2019-08-09,59.51,41.405,2.2
2019-08-10,58.49,41.405,2.2
2019-08-11,57.14,41.405,2.2
2019-08-12,59.58,41.405,2.2
2019-08-13,54.71,41.405,2.2
2019-08-20,60.73,41.405,2.2
2019-08-21,58.6,41.405,2.2
2019-08-22,59.15,41.405,2.2
2019-08-23,60.5,41.405,2.2
2019-08-24,59.03,41.405,2.2
2019-08-25,57.94,41.405,2.2
2019-08-26,59.52,41.405,2.2
2019-08-27,59.42,41.405,2.2
2019-08-28,59.92,41.405,2.2
2019-08-29,59.59,41.405,2.2
2019-08-30,59.64,41.405,2.2
2019-08-31,58.9,41.405,2.2
2019-09-01,57.36,41.405,2.2
2019-09-02,59.36,41.405,2.2
2019-09-03,60.03,41.405,2.2
2019-09-04,59.56,41.405,2.2
2019-09-05,59.95,41.405,2.2
2019-09-06,60.62,41.405,2.2
2019-09-07,59.81,41.405,2.2
2019-09-08,60.15,41.405,2.2
2019-09-09,59.72,41.405,2.2
2019-09-10,62.63,41.405,2.2
2019-09-11,60.69,41.405,2.2
2019-09-12,60.59,41.405,2.2
2019-09-13,60.79,41.405,2.2
2019-09-14,60.31,41.405,2.2
2019-09-15,59.72,41.405,2.2
2019-09-16,60.45,41.405,2.2
2019-09-17,59.69,41.405,2.2
2019-09-18,60.53,41.405,2.2
2019-09-19,61.05,41.405,2.2
2019-09-20,60.92,41.405,2.2
2019-09-21,59.25,41.405,2.2
2019-09-22,58.2,41.405,2.2
2019-09-23,59.83,41.405,2.2
2019-09-24,58.29,41.405,2.2
2019-09-25,59.85,41.405,2.2
2019-09-26,60.64,41.405,2.2
2019-09-27,60.49,41.405,2.2
2019-09-28,59.28,41.405,2.2
2019-09-29,59.31,41.405,2.2
2019-09-30,59.7,41.405,2.2
2019-10-01,60.21,41.405,2.2
2019-10-02,60.25,41.405,2.2
2019-10-03,60.04,41.405,2.2
2019-10-04,60.53,41.405,2.2
2019-10-05,59.36,41.405,2.2
2019-10-06,58.16,41.405,2.2
2019-10-07,59.51,41.405,2.2
2019-10-08,59.7,41.405,2.2
2019-10-09,60.6,41.405,2.2
2019-10-10,60.45,41.405,2.2
2019-10-11,60.68,41.405,2.2
2019-10-12,58.44,41.405,2.2
2019-10-13,57.45,41.405,2.2
2019-10-14,59.87,41.405,2.2
2019-10-15,61.55,41.405,2.2
2019-10-16,60.8,41.405,2.2
2019-10-17,61.48,41.405,2.2
2019-10-18,60.74,41.405,2.2
2019-10-19,59.71,41.405,2.2
2019-10-20,57.9,41.405,2.2
2019-10-21,60.08,41.405,2.2
2019-10-22,60.45,41.405,2.2
2019-10-23,62.95,41.405,2.2
2019-10-24,60.21,41.405,2.2
2019-10-25,60.45,41.405,2.2
2019-10-26,59.3,41.405,2.2
2019-10-27,58.03,41.405,2.2
2019-10-28,59.34,41.405,2.2
2019-10-29,60.3,41.405,2.2
2019-10-30,59.74,41.405,2.2
2019-10-31,60.42,41.405,2.2
2019-11-01,58.07,41.405,2.2
2019-11-02,59.45,41.405,2.2
2019-11-03,57.98,41.405,2.2
2019-11-04,59.55,41.405,2.2
2019-11-05,59.65,41.405,2.2
2019-11-06,60.47,41.405,2.2
2019-11-07,59.86,41.405,2.2
2019-11-08,60.05,41.405,2.2
2019-11-09,58.79,41.405,2.2
2019-11-10,59.47,41.405,2.2
2019-11-11,59.64,41.405,2.2
2019-11-12,60.43,41.405,2.2
2019-11-13,60.03,41.405,2.2
2019-11-14,61.25,41.405,2.2
2019-11-15,60.17,41.405,2.2
2019-11-16,59.18,41.405,2.2
2019-11-17,57.76,41.405,2.2
2019-11-18,59.84,41.405,2.2
2019-11-19,59.72,41.405,2.2
2019-11-20,60.7,41.405,2.2
2019-11-21,60.16,41.405,2.2
2019-11-22,60.82,41.405,2.2
2019-11-23,59.71,41.405,2.2
2019-11-24,57.93,41.405,2.2
2019-11-25,59.8,41.405,2.2
2019-11-26,59.48,41.405,2.2
2019-11-27,60.02,41.405,2.2
2019-11-28,61.27,41.405,2.2
2019-11-29,60.79,41.405,2.2
2019-11-30,59.51,41.405,2.2
2019-12-01,57.56,41.405,2.2
2019-12-02,60.43,41.405,2.2
2019-12-03,60.17,41.405,2.2
2019-12-04,63.99,41.405,2.2
2019-12-05,62.0,41.405,2.2
2019-12-06,58.79,41.405,2.2
2019-12-07,58.77,41.405,2.2
2019-12-08,58.08,41.405,2.2
2019-12-09,60.72,41.405,2.2
2019-12-10,60.14,41.405,2.2
2019-12-11,60.27,41.405,2.2
2019-12-12,61.28,41.405,2.2
2019-12-13,63.95,41.405,2.2
2019-12-14,61.47,41.405,2.2
2019-12-15,57.66,41.405,2.2
2019-12-16,60.03,41.405,2.2
2019-12-17,59.91,41.405,2.2
2019-12-18,60.79,41.405,2.2
2019-12-19,60.91,41.405,2.2
2019-12-20,61.78,41.405,2.2
2019-12-21,61.63,41.405,2.2
2019-12-22,62.5,41.405,2.2
2019-12-23,60.31,41.405,2.2
2019-12-24,59.74,41.405,2.2
2019-12-25,57.38,41.405,2.2
2019-12-26,57.26,41.405,2.2
2019-12-27,59.55,41.405,2.2
2019-12-28,59.18,41.405,2.2
2019-12-29,57.15,41.405,2.2
2019-12-30,59.19,41.405,2.2
2019-12-31,59.38,41.405,2.2
2019-07-01,71.24,41.408,2.151
2019-07-02,71.2,41.408,2.151
2019-07-03,71.47,41.408,2.151
2019-07-04,71.01,41.408,2.151
2019-07-05,71.78,41.408,2.151
2019-07-06,70.03,41.408,2.151
2019-07-07,69.03,41.408,2.151
2019-07-08,71.68,41.408,2.151
2019-07-09,71.02,41.408,2.151
2019-07-10,70.98,41.408,2.151
2019-07-11,70.69,41.408,2.151
2019-07-12,71.66,41.408,2.151
2019-07-13,69.95,41.408,2.151
2019-07-14,69.08,41.408,2.151
2019-07-15,71.44,41.408,2.151
2019-07-16,70.88,41.408,2.151
2019-07-17,71.62,41.408,2.151
2019-07-18,71.34,41.408,2.151
2019-07-19,71.46,41.408,2.151
2019-07-20,70.09,41.408,2.151
2019-07-21,69.02,41.408,2.151
2019-07-22,70.93,41.408,2.151
2019-07-23,71.02,41.408,2.151
2019-07-24,70.98,41.408,2.151
2019-07-25,71.3,41.408,2.151
2019-07-26,71.08,41.408,2.151
2019-07-27,70.55,41.408,2.151
2019-07-28,68.37,41.408,2.151
2019-07-29,70.68,41.408,2.151
2019-07-30,71.19,41.408,2.151
2019-07-31,71.25,41.408,2.151
2019-08-01,70.91,41.408,2.151
2019-08-02,70.7,41.408,2.151
2019-08-03,68.73,41.408,2.151
2019-08-04,67.81,41.408,2.151
2019-08-05,69.73,41.408,2.151
2019-08-06,70.8,41.408,2.151
2019-08-07,70.67,41.408,2.151
2019-08-08,70.47,41.408,2.151
2019-08-09,70.48,41.408,2.151
2019-08-10,69.13,41.408,2.151
2019-08-11,67.93,41.408,2.151
2019-08-12,70.51,41.408,2.151
2019-08-13,69.71,41.408,2.151
2019-08-14,69.91,41.408,2.151
2019-08-15,68.41,41.408,2.151
2019-08-16,70.66,41.408,2.151
2019-08-17,69.54,41.408,2.151
2019-08-18,69.06,41.408,2.151
2019-08-19,70.4,41.408,2.151
2019-08-20,70.15,41.408,2.151
2019-08-21,70.11,41.408,2.151
2019-08-22,70.21,41.408,2.151
2019-08-23,70.19,41.408,2.151
2019-08-24,68.76,41.408,2.151
2019-08-25,68.0,41.408,2.151
2019-08-26,70.31,41.408,2.151
2019-08-27,70.85,41.408,2.151
2019-08-28,70.76,41.408,2.151
2019-08-29,71.01,41.408,2.151
2019-08-30,70.75,41.408,2.151
2019-08-31,69.31,41.408,2.151
2019-09-01,68.27,41.408,2.151
2019-09-02,70.48,41.408,2.151
2019-09-03,71.69,41.408,2.151
2019-09-04,71.11,41.408,2.151
2019-09-05,71.0,41.408,2.151
2019-09-06,71.19,41.408,2.151
2019-09-07,69.97,41.408,2.151
2019-09-08,69.9,41.408,2.151
2019-09-09,71.08,41.408,2.151
2019-09-10,73.2,41.408,2.151
2019-09-11,71.83,41.408,2.151
2019-09-12,70.88,41.408,2.151
2019-09-13,71.25,41.408,2.151
2019-09-14,70.18,41.408,2.151
2019-09-15,69.22,41.408,2.151
2019-09-16,70.52,41.408,2.151
2019-09-17,70.9,41.408,2.151
2019-09-18,71.3,41.408,2.151
2019-09-19,71.47,41.408,2.151
2019-09-20,71.72,41.408,2.151
2019-09-21,71.28,41.408,2.151
2019-09-22,69.52,41.408,2.151
2019-09-23,70.97,41.408,2.151
2019-09-24,69.86,41.408,2.151
2019-09-25,71.21,41.408,2.151
2019-09-26,71.26,41.408,2.151
2019-09-27,71.95,41.408,2.151
2019-09-28,70.55,41.408,2.151
2019-09-29,69.53,41.408,2.151
2019-09-30,71.17,41.408,2.151
2019-10-01,71.53,41.408,2.151
2019-10-02,71.08,41.408,2.151
2019-10-03,71.4,41.408,2.151
2019-10-04,71.85,41.408,2.151
2019-10-05,70.87,41.408,2.151
2019-10-06,70.06,41.408,2.151
2019-10-07,71.37,41.408,2.151
2019-10-08,71.49,41.408,2.151
2019-10-09,71.24,41.408,2.151
2019-10-10,71.75,41.408,2.151
2019-10-11,72.08,41.408,2.151
2019-10-12,70.67,41.408,2.151
2019-10-13,70.14,41.408,2.151
2019-10-14,72.29,41.408,2.151
2019-10-15,72.01,41.408,2.151
2019-10-16,71.58,41.408,2.151
2019-10-17,71.75,41.408,2.151
2019-10-18,72.2,41.408,2.151
2019-10-19,70.92,41.408,2.151
2019-10-20,70.14,41.408,2.151
2019-10-21,71.39,41.408,2.151
2019-10-22,72.2,41.408,2.151
2019-10-23,73.06,41.408,2.151
2019-10-24,72.18,41.408,2.151
2019-10-25,71.67,41.408,2.151
2019-10-26,71.1,41.408,2.151
2019-10-27,69.64,41.408,2.151
2019-10-28,71.38,41.408,2.151
2019-10-29,71.62,41.408,2.151
2019-10-30,71.45,41.408,2.151
2019-10-31,72.03,41.408,2.151
2019-11-01,70.2,41.408,2.151
2019-11-02,70.0,41.408,2.151
2019-11-03,68.7,41.408,2.151
2019-11-04,70.76,41.408,2.151
2019-11-05,71.06,41.408,2.151
2019-11-06,70.85,41.408,2.151
2019-11-07,70.78,41.408,2.151
2019-11-08,71.31,41.408,2.151
2019-11-09,70.31,41.408,2.151
2019-11-10,70.38,41.408,2.151
2019-11-11,71.01,41.408,2.151
2019-11-12,70.58,41.408,2.151
2019-11-13,71.32,41.408,2.151
2019-11-14,72.61,41.408,2.151
2019-11-15,72.2,41.408,2.151
2019-11-16,71.24,41.408,2.151
2019-11-17,69.54,41.408,2.151
2019-11-18,70.87,41.408,2.151
2019-11-19,71.1,41.408,2.151
2019-11-20,71.38,41.408,2.151
2019-11-21,71.62,41.408,2.151
2019-11-22,72.98,41.408,2.151
2019-11-23,72.15,41.408,2.151
2019-11-24,69.9,41.408,2.151
2019-11-25,71.36,41.408,2.151
2019-11-26,71.62,41.408,2.151
2019-11-27,71.22,41.408,2.151
2019-11-28,71.39,41.408,2.151
2019-11-29,71.86,41.408,2.151
2019-11-30,71.42,41.408,2.151
2019-12-01,69.87,41.408,2.151
2019-12-02,71.53,41.408,2.151
2019-12-03,71.66,41.408,2.151
2019-12-04,75.38,41.408,2.151
2019-12-05,74.64,41.408,2.151
2019-12-06,71.14,41.408,2.151
2019-12-07,70.7,41.408,2.151
2019-12-08,69.89,41.408,2.151
2019-12-09,71.27,41.408,2.151
2019-12-10,71.65,41.408,2.151
2019-12-11,71.6,41.408,2.151
2019-12-12,72.09,41.408,2.151
2019-12-13,71.99,41.408,2.151
2019-12-14,71.65,41.408,2.151
2019-12-15,69.82,41.408,2.151
2019-12-16,71.36,41.408,2.151
2019-12-17,71.42,41.408,2.151
2019-12-18,72.37,41.408,2.151
2019-12-19,71.83,41.408,2.151
2019-12-20,74.01,41.408,2.151
2019-12-21,72.52,41.408,2.151
2019-12-22,70.28,41.408,2.151
2019-12-23,71.33,41.408,2.151
2019-12-24,71.26,41.408,2.151
2019-12-25,69.1,41.408,2.151
2019-12-26,69.23,41.408,2.151
2019-12-27,71.17,41.408,2.151
2019-12-28,70.48,41.408,2.151
2019-12-29,69.53,41.408,2.151
2019-12-30,71.23,41.408,2.151
2019-12-31,71.31,41.408,2.151
2019-07-01,69.02,41.409,2.155
2019-07-02,69.34,41.409,2.155
2019-07-03,69.34,41.409,2.155
2019-07-04,69.38,41.409,2.155
2019-07-05,69.91,41.409,2.155
2019-07-06,68.42,41.409,2.155
2019-07-07,67.49,41.409,2.155
2019-07-08,70.28,41.409,2.155
